#,utterance_id,frame,manual_signs,non_manual_signs
1078832,19228641,3687,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3688,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3689,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3690,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3691,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3692,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3693,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3694,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3695,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3696,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3697,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3698,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3699,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3700,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3701,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3702,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3703,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3704,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3705,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3706,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3707,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3708,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3709,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3710,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3711,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3712,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3713,fs-BRICOLAGE,head pos: tilt side:slightly right
1078832,19228641,3714,fs-BRICOLAGE,eye gaze:other;head pos: tilt side:slightly right
1078832,19228641,3715,,eye gaze:other;head pos: tilt side:slightly right
1078832,19228641,3716,,eye gaze:other;head pos: tilt side:slightly right
1078832,19228641,3717,DCL:5gathering information,eye gaze:other;head pos: tilt side:slightly right
1078832,19228641,3718,DCL:5gathering information,eye gaze:other;head pos: tilt side:slightly right
1078832,19228641,3719,DCL:5gathering information,eye gaze:other;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19228641,3720,DCL:5gathering information,eye gaze:other;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19228641,3721,DCL:5gathering information,eye gaze:other;head pos: turn:slightly right
1078832,19228641,3722,DCL:5gathering information,eye gaze:other;head pos: turn:slightly right
1078832,19228641,3723,DCL:5gathering information,eye gaze:other
1078832,19228641,3724,DCL:5gathering information,
1078832,19228641,3725,DCL:5gathering information,
1078832,19228641,3726,DCL:5gathering information,
1078832,19228641,3727,DCL:5gathering information,
1078832,19228641,3728,DCL:5gathering information,
1078832,19228641,3729,DCL:5gathering information,
1078832,19228641,3730,DCL:5gathering information,
1078832,19228641,3731,DCL:5gathering information,
1078832,19228641,3732,DCL:5gathering information,
1078832,19228641,3733,DCL:5gathering information,
1078832,19228641,3734,DCL:5gathering information,
1078832,19228641,3735,DCL:5gathering information,
1078832,19228641,3736,DCL:5gathering information,
1078832,19228641,3737,DCL:5gathering information,
1078832,19228641,3738,DCL:5gathering information,
1078832,19228641,3739,DCL:5gathering information,
1078832,19228641,3740,DCL:5gathering information,
1078832,19228641,3741,DCL:5gathering information,
1078832,19228641,3742,DCL:5gathering information,
1078832,19228641,3748,ORGANIZE,
1078832,19228641,3749,ORGANIZE,
1078832,19228641,3750,ORGANIZE,
1078832,19228641,3751,ORGANIZE,
1078832,19228641,3752,ORGANIZE,
1078832,19228641,3753,ORGANIZE,
1078832,19228641,3754,ORGANIZE,
1078832,19228641,3755,ORGANIZE,
1078832,19228641,3756,ORGANIZE,
1078832,19228641,3757,ORGANIZE,
1078832,19228641,3758,ORGANIZE,
1078832,19228641,3759,ORGANIZE,
1078832,19228641,3760,ORGANIZE,
1078832,19228641,3761,ORGANIZE,
1078832,19228641,3762,ORGANIZE,
1078832,19228641,3763,ORGANIZE,
1078832,19228641,3764,ORGANIZE,
1078832,19228641,3765,ORGANIZE,
1078832,19228641,3766,ORGANIZE,
1078832,19228641,3767,ORGANIZE,
1078832,19228641,3768,ORGANIZE,
1078832,19228641,3769,ORGANIZE,
1078832,19228641,3770,ORGANIZE,
1078832,19228641,3771,ORGANIZE,
1078832,19228641,3772,ORGANIZE,
1078832,19228641,3773,ORGANIZE,
1078832,19228641,3774,ORGANIZE,
1078832,19228641,3775,ORGANIZE,
1078832,19228641,3776,ORGANIZE,
1078832,19246273,3794,,head pos: tilt side:slightly right
1078832,19246273,3795,,head pos: tilt side:slightly right
1078832,19246273,3796,,head pos: tilt side:slightly right
1078832,19246273,3797,,head pos: tilt side:slightly right
1078832,19246273,3798,,head pos: tilt side:slightly right
1078832,19246273,3799,,head pos: tilt side:slightly right
1078832,19246273,3800,,head pos: tilt side:slightly right
1078832,19246273,3801,,head pos: tilt side:slightly right
1078832,19246273,3802,,head pos: tilt side:slightly right
1078832,19246273,3803,,head pos: tilt side:slightly right
1078832,19246273,3804,,head pos: tilt side:slightly right
1078832,19246273,3805,,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3806,,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3807,,eye aperture:blink;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3808,,eye aperture:blink;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3809,,eye aperture:blink;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3810,,eye aperture:blink;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3811,,eye aperture:blink;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3812,,eye aperture:blink;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3813,,eye aperture:blink;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3814,,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3815,REALLY,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3816,REALLY,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3817,REALLY,eye aperture:squint;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3818,,eye aperture:squint;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3819,,eye aperture:squint;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3820,,eye aperture:squint;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3821,A-LOT,eye aperture:squint;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3822,A-LOT,eye aperture:squint;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3823,A-LOT,eye aperture:squint;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3824,A-LOT,eye aperture:squint;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3825,A-LOT,eye aperture:squint;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3826,A-LOT,eye aperture:squint;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3827,A-LOT,eye aperture:squint;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3828,A-LOT,eye aperture:squint;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3829,A-LOT,eye aperture:squint;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3830,A-LOT,eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3831,A-LOT,eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3832,A-LOT,eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3833,A-LOT,eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3834,A-LOT,eye aperture:lowered lid;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3835,,eye aperture:lowered lid;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3836,,eye aperture:lowered lid;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3837,,eye aperture:lowered lid;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3838,,eye aperture:lowered lid;eye gaze:left;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3839,,eye aperture:lowered lid;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3840,,eye aperture:lowered lid;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3841,,eye aperture:lowered lid;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3842,,eye aperture:lowered lid;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3843,,eye aperture:lowered lid;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3844,,eye aperture:lowered lid;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3845,,eye aperture:lowered lid;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3846,,eye aperture:lowered lid;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3847,,eye aperture:lowered lid;head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3848,,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3849,,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3850,,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3851,,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3852,,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3853,,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3854,INCLUDE/INVOLVE,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3855,INCLUDE/INVOLVE,head mvmt: nod:slow;head pos: tilt side:slightly right
1078832,19246273,3856,INCLUDE/INVOLVE,head pos: tilt side:slightly right
1078832,19246273,3857,INCLUDE/INVOLVE,head pos: tilt side:slightly right
1078832,19246273,3858,INCLUDE/INVOLVE,
1078832,19246273,3859,INCLUDE/INVOLVE,
1078832,19246273,3860,INCLUDE/INVOLVE,
1078832,19246273,3861,INCLUDE/INVOLVE,
1078832,19246273,3862,INCLUDE/INVOLVE,
1078832,19246273,3863,INCLUDE/INVOLVE,
1078832,19246273,3864,INCLUDE/INVOLVE,
1078832,19246273,3873,,eye gaze:left;head mvmt: nod:single
1078832,19246273,3874,,eye gaze:left;head mvmt: nod:single
1078832,19246273,3875,,eye gaze:left;head mvmt: nod:single
1078832,19246273,3876,TO/UNTIL,eye gaze:left;head mvmt: nod:single
1078832,19246273,3877,TO/UNTIL,eye aperture:wide;head mvmt: nod:single
1078832,19246273,3878,,eye aperture:wide;head mvmt: nod:single
1078832,19246273,3879,,eye aperture:wide;head mvmt: nod:single
1078832,19246273,3880,,eye aperture:wide;head mvmt: nod:single
1078832,19246273,3881,FULL,eye aperture:wide;head mvmt: nod:single
1078832,19246273,3882,FULL,eye aperture:wide
1078832,19246273,3883,FULL,eye aperture:wide
1078832,19246273,3884,FULL,eye aperture:wide
1078832,19246273,3885,FULL,eye aperture:wide
1078832,19246273,3886,FULL,eye aperture:wide
1078832,19246273,3887,FULL,eye aperture:wide
1078832,19246273,3888,FULL,eye aperture:wide
1078832,19246273,3889,,eye aperture:wide
1078832,19246273,3890,,eye aperture:wide
1078832,19246273,3891,,eye aperture:wide
1078832,19246273,3892,,eye aperture:wide
1078832,19246273,3893,,eye aperture:wide
1078832,19246273,3894,,eye aperture:wide
1078832,19246273,3895,IN,eye aperture:wide
1078832,19246273,3896,IN,eye aperture:wide
1078832,19246273,3897,IN,eye aperture:wide;eye gaze:left
1078832,19246273,3898,,eye aperture:wide;eye gaze:left
1078832,19246273,3899,,eye aperture:wide;eye gaze:left
1078832,19246273,3900,THAT,eye aperture:wide;eye gaze:left
1078832,19246273,3901,THAT,eye aperture:wide;eye gaze:left
1078832,19246273,3902,THAT,eye aperture:wide;eye gaze:left
1078832,19246273,3903,THAT,eye aperture:wide;eye gaze:left;head pos: tilt side:slightly right
1078832,19246273,3904,THAT,eye aperture:wide;eye gaze:left;head pos: tilt side:slightly right
1078832,19246273,3905,,eye aperture:wide;eye gaze:left;head pos: tilt side:slightly right
1078832,19246273,3906,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3907,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3908,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3909,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3910,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3911,GROUP/TOGETHER,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3912,GROUP/TOGETHER,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3913,GROUP/TOGETHER,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3914,GROUP/TOGETHER,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3915,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3916,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3917,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3918,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3919,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3920,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3921,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3922,,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3923,MAJOR,eye aperture:wide;head pos: tilt side:slightly right;head pos: turn:slightly right
1078832,19246273,3924,MAJOR,eye aperture:wide;head pos: turn:slightly right
1078832,19246273,3925,MAJOR,eye aperture:wide;head pos: turn:slightly right
1078832,19246273,3926,MAJOR,head pos: turn:slightly right
1078832,19246273,3927,MAJOR,head pos: turn:slightly right
1078832,19246273,3928,MAJOR,head pos: turn:slightly right
1078832,19246273,3929,MAJOR,eye aperture:blink
1078832,19246273,3930,MAJOR,eye aperture:blink
1078832,19246273,3931,,eye aperture:blink
1078832,19246273,3933,,eye aperture:lowered lid
1078832,19246273,3934,,eye aperture:lowered lid
1078832,19246273,3935,,eye aperture:lowered lid
1078832,19246273,3936,,eye aperture:lowered lid
1078832,19246273,3937,,eye aperture:lowered lid;head pos: tilt side:slightly right
1078832,19246273,3938,,eye aperture:lowered lid;head pos: tilt side:slightly right
1078832,19246273,3939,,eye aperture:lowered lid;head pos: tilt side:slightly right
1078832,19246273,3940,,eye aperture:lowered lid;head pos: tilt side:slightly right
1078832,19246273,3941,,eye aperture:lowered lid;head pos: tilt side:slightly right
1078832,19246273,3942,,eye aperture:lowered lid;head pos: tilt side:slightly right
1078832,19246273,3943,,eye aperture:lowered lid;head pos: tilt side:slightly right
1078832,19246273,3944,,eye aperture:lowered lid;head pos: tilt side:slightly right
1078832,19246273,3945,,eye aperture:lowered lid;head pos: tilt side:slightly right
1078832,19246273,3946,,eye aperture:lowered lid;head pos: tilt side:slightly right
1078832,19246273,3947,,eye aperture:lowered lid
1078832,19256053,3949,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,3950,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3951,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3952,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3953,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3954,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3955,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3956,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3957,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3958,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3959,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3960,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3961,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3962,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3963,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3964,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3965,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3966,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3967,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3968,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3969,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3970,BUT,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3971,BUT,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3972,BUT,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3973,BUT,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3974,BUT,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3975,BUT,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3976,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3977,,eye aperture:further lowered;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3978,,eye aperture:further lowered;eye gaze:left;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3979,,eye aperture:further lowered;eye gaze:left;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3980,,eye aperture:further lowered;eye gaze:left;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3981,,eye aperture:further lowered;eye gaze:left;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3982,,eye aperture:further lowered;eye gaze:left;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3983,FOR,eye gaze:left;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3984,FOR,eye aperture:slightly squinted;eye gaze:left;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3985,FOR,eye aperture:slightly squinted;eye gaze:left;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3986,THINKMEAN,eye aperture:slightly squinted;eye gaze:left;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3987,THINKMEAN,eye aperture:slightly squinted;eye gaze:left;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3988,THINKMEAN,eye aperture:slightly squinted;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3989,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3990,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3991,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3992,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: tilt side:slightly right;head pos: turn:right
1078832,19256053,3993,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right
1078832,19256053,3994,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right
1078832,19256053,3995,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right
1078832,19256053,3996,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,3997,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,3998,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,3999,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4000,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4001,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4002,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4003,THINKMEAN,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4004,,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4005,,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4006,,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4007,,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4008,,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4009,,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4010,THIS_2,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4011,THIS_2,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4012,THIS_2,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4013,THIS_2,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4014,THIS_2,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4015,THIS_2,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4016,THIS_2,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4017,THIS_2,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4018,THIS_2,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4019,THIS_2,eye aperture:slightly squinted;eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4020,THIS_2,eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4021,THIS_2,eye brows:slightly raised;head pos: turn:right;topic/focus:focus
1078832,19256053,4022,,eye brows:slightly raised;head pos: turn:right
1078832,19256053,4023,,eye aperture:blink;head pos: turn:right
1078832,19256053,4024,,eye aperture:blink;head pos: turn:right
1078832,19256053,4025,,eye aperture:blink;head pos: turn:right
1078832,19256053,4026,,eye aperture:blink;head pos: turn:right
1078832,19256053,4027,,head pos: turn:right
1078832,19256053,4028,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4029,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4030,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4031,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4032,,eye aperture:further lowered;eye gaze:left;head pos: turn:right
1078832,19256053,4033,,eye aperture:further lowered;eye gaze:left;head pos: turn:right
1078832,19256053,4034,,eye aperture:further lowered;eye gaze:left;head pos: turn:right
1078832,19256053,4035,,eye aperture:further lowered;eye gaze:left;head pos: turn:right
1078832,19256053,4036,,eye aperture:further lowered;eye gaze:left;head pos: turn:right
1078832,19256053,4037,FOCUS/NARROW,eye aperture:further lowered;eye gaze:left;head pos: turn:right
1078832,19256053,4038,FOCUS/NARROW,eye aperture:further lowered;eye gaze:left;head pos: turn:right
1078832,19256053,4039,FOCUS/NARROW,eye aperture:further lowered;eye gaze:left;head pos: turn:right
1078832,19256053,4040,FOCUS/NARROW,eye aperture:further lowered;eye gaze:left;head pos: turn:right
1078832,19256053,4041,,eye aperture:further lowered;eye gaze:left;head pos: turn:right
1078832,19256053,4042,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4043,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4044,ON,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4045,ON,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4046,ON,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4047,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4048,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4049,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4050,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4051,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4052,,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4053,TWO,eye aperture:further lowered;head pos: turn:right
1078832,19256053,4054,TWO,eye aperture:squint;head pos: turn:right
1078832,19256053,4055,TWO,eye aperture:squint;head pos: turn:right
1078832,19256053,4056,TWO,eye aperture:squint;head pos: turn:right
1078832,19256053,4057,TWO,eye aperture:squint;head pos: turn:right
1078832,19256053,4058,TWO,eye aperture:squint;head pos: turn:right
1078832,19256053,4059,TWO,eye aperture:squint;head pos: turn:right
1078832,19256053,4060,TWO,eye aperture:squint;head pos: turn:right
1078832,19256053,4061,TWO,eye aperture:squint;head pos: turn:right
1078832,19256053,4062,TWO,eye aperture:squint;head pos: turn:right
1078832,19256053,4063,TWO,eye aperture:squint;head pos: turn:right
1078832,19256053,4064,TWO,eye aperture:squint;head pos: turn:right
1078832,19256053,4065,,eye aperture:squint;head pos: turn:right
1078832,19256053,4066,,eye aperture:squint;head pos: turn:right
1078832,19256053,4067,,eye aperture:squint;head pos: turn:right
1078832,19256053,4068,,eye aperture:squint;eye gaze:left;head pos: turn:right
1078832,19256053,4069,,eye aperture:squint;eye gaze:left;head pos: turn:right
1078832,19256053,4070,,eye aperture:squint;eye gaze:left;head pos: turn:right
1078832,19256053,4071,,eye aperture:squint;eye gaze:left;head pos: turn:right
1078832,19256053,4072,,eye aperture:squint;eye gaze:left;head pos: turn:right
1078832,19256053,4073,(nd-2)FIRST-AND-SECOND-IN-LIST,eye aperture:squint;eye gaze:left;head pos: turn:right
1078832,19256053,4074,(nd-2)FIRST-AND-SECOND-IN-LIST,eye aperture:squint;head pos: turn:right
1078832,19256053,4075,(nd-2)FIRST-AND-SECOND-IN-LIST,eye aperture:squint;head pos: turn:right
